run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
8	4	3	left	0	2	left	hard	(4, 4)	3	3	[(1, 1), (1, 0), (2, 3), (3, 3), (2, 0), (0, 1), (1, 3), (3, 0), (1, 2)]	[(1, 1), (1, 0), (2, 3), (3, 1), (2, 2), (2, 1), (1, 3), (3, 0), (1, 2)]	[(1, 1), (1, 0), (2, 3)]	[(3, 3), (2, 0), (0, 1)]	[(1, 3), (3, 0), (1, 2)]	True	7	4	3	0.5	15.0	22.5	58.0000284165144	53	0.8048402501735836	4	1.2101126669440418	True
8	4	3	left	0	3	left	hard	(4, 4)	3	3	[(2, 1), (1, 1), (3, 3), (1, 2), (2, 3), (1, 0), (0, 2), (3, 2), (2, 0)]	[(2, 1), (1, 1), (3, 3), (1, 2), (2, 3), (1, 0), (0, 1), (3, 1), (1, 3)]	[(2, 1), (1, 1), (3, 3)]	[(1, 2), (2, 3), (1, 0)]	[(0, 2), (3, 2), (2, 0)]	True	7	4	3	0.5	22.5	30.0	65.50002250005491	60	0.6047813750337809	4	1.2209947500377891	True
9	4	3	right	1	0	left	easy	(3, 4)	2	3	[(1, 0), (1, 3), (2, 0), (1, 1), (2, 1), (0, 0)]	[(2, 2), (0, 1), (2, 0), (1, 1), (2, 1), (0, 0)]	[(1, 0), (1, 3)]	[(2, 0), (1, 1)]	[(2, 1), (0, 0)]	True	7	4	3	0.5	0.0	7.5	358.00028266664594	326	0.508971625007689	1	0.8745579167734832	False
9	4	3	right	1	1	left	easy	(3, 4)	2	3	[(1, 1), (2, 0), (1, 0), (1, 2), (2, 2), (1, 3)]	[(1, 1), (2, 0), (1, 0), (1, 2), (0, 1), (0, 2)]	[(1, 1), (2, 0)]	[(1, 0), (1, 2)]	[(2, 2), (1, 3)]	True	7	4	3	0.5	7.5	15.0	365.5000432499219	333	0.3086344164330512	3	1.7049042501021177	True
9	4	3	right	1	2	left	hard	(4, 4)	3	3	[(3, 2), (0, 3), (3, 0), (3, 1), (1, 3), (2, 2), (2, 3), (1, 2), (2, 1)]	[(0, 2), (2, 0), (1, 1), (3, 1), (1, 3), (2, 2), (2, 3), (1, 2), (2, 1)]	[(3, 2), (0, 3), (3, 0)]	[(3, 1), (1, 3), (2, 2)]	[(2, 3), (1, 2), (2, 1)]	True	7	4	3	0.5	15.0	22.5	373.00004458334297	340	0.1087605417706072	4	1.0010571251623333	False
9	4	3	left	0	3	left	hard	(4, 4)	3	3	[(2, 2), (3, 2), (3, 3), (2, 1), (3, 1), (1, 2), (2, 3), (0, 2), (1, 1)]	[(2, 2), (3, 2), (3, 3), (2, 1), (3, 1), (1, 2), (2, 0), (1, 3), (3, 0)]	[(2, 2), (3, 2), (3, 3)]	[(2, 1), (3, 1), (1, 2)]	[(2, 3), (0, 2), (1, 1)]	True	7	4	3	0.5	22.5	30.0	380.5000358750112	346	1.008834291715175	4	1.2280147499404848	True
10	4	3	right	1	0	left	easy	(3, 4)	2	3	[(1, 2), (0, 0), (1, 0), (1, 3), (0, 1), (1, 1)]	[(1, 2), (0, 0), (2, 1), (2, 2), (0, 1), (1, 1)]	[(1, 2), (0, 0)]	[(1, 0), (1, 3)]	[(0, 1), (1, 1)]	True	7	4	3	0.5	0.0	7.5	288.00116258324124	262	0.9023287498857826	4	1.2967527084983883	False
10	4	3	left	0	1	left	easy	(3, 4)	2	3	[(1, 0), (0, 0), (2, 0), (0, 1), (1, 1), (2, 1)]	[(1, 2), (0, 2), (2, 0), (0, 1), (1, 1), (2, 1)]	[(1, 0), (0, 0)]	[(2, 0), (0, 1)]	[(1, 1), (2, 1)]	True	7	4	3	0.5	7.5	15.0	295.50006558327004	269	0.7028104166965932	4	0.7433130834251642	True
10	4	3	left	0	2	left	hard	(4, 4)	3	3	[(1, 2), (1, 1), (3, 2), (0, 2), (3, 3), (1, 3), (2, 1), (2, 2), (3, 1)]	[(1, 2), (1, 1), (3, 2), (0, 2), (3, 3), (1, 3), (1, 0), (0, 1), (2, 3)]	[(1, 2), (1, 1), (3, 2)]	[(0, 2), (3, 3), (1, 3)]	[(2, 1), (2, 2), (3, 1)]	True	7	4	3	0.5	15.0	22.5	303.00006925011985	276	0.502848458243534	4	1.4437281251884997	True
10	4	3	right	1	3	left	hard	(4, 4)	3	3	[(0, 2), (2, 3), (3, 2), (2, 2), (1, 2), (3, 3), (0, 1), (1, 3), (3, 1)]	[(0, 2), (2, 3), (3, 2), (2, 2), (1, 2), (3, 3), (0, 3), (2, 1), (1, 1)]	[(0, 2), (2, 3), (3, 2)]	[(2, 2), (1, 2), (3, 3)]	[(0, 1), (1, 3), (3, 1)]	True	7	4	3	0.5	22.5	30.0	310.500062874984	283	0.3028192918282002	3	1.283798083430156	True
11	4	3	right	1	0	left	easy	(3, 4)	2	3	[(2, 1), (1, 0), (2, 2), (2, 0), (1, 2), (0, 0)]	[(2, 1), (1, 0), (2, 2), (2, 0), (1, 1), (2, 3)]	[(2, 1), (1, 0)]	[(2, 2), (2, 0)]	[(1, 2), (0, 0)]	True	7	4	3	0.5	0.0	7.5	253.00023591634815	231	0.020762541797012	3	1.000943541759625	True
